Category,Country,Region,Site_Name,Year,Danger,Longitude,Latitude,Area,Age,Area_Category,Danger_Status,Decade
Natural,United States of America,Europe and North America,Yellowstone National Park,1978,0,-110.82778,44.46056,898349.0,48,Large,Safe,1970
Cultural,United States of America,Europe and North America,Mesa Verde National Park,1978,0,-108.4855556,37.26166667,21043.0,48,Medium,Safe,1970
Cultural,Canada,Europe and North America,L’Anse aux Meadows National Historic Site,1978,0,-55.61666667,51.46666667,7991.0,48,Small,Safe,1970
Natural,Canada,Europe and North America,Nahanni National Park,1978,0,-125.5894444,61.54722222,476560.0,48,Large,Safe,1970
Cultural,Germany,Europe and North America,Aachen Cathedral ,1978,0,6.084444444,50.77444444,0.2,48,Small,Safe,1970
Cultural,Ethiopia,Africa,"Rock-Hewn Churches, Lalibela",1978,0,39.04042,12.02935,0.0,48,Small,Safe,1970
Natural,Ethiopia,Africa,Simien National Park,1978,0,38.06666667,13.18333333,13600.0,48,Medium,Safe,1970
Cultural,Senegal,Africa,Island of Gorée,1978,0,-17.40083,14.66722,0.0,48,Small,Safe,1970
Natural,Ecuador,Latin America and the Caribbean,Galápagos Islands,1978,0,-91.0,-0.81667,14066514.0,48,Large,Safe,1970
Cultural,Ecuador,Latin America and the Caribbean,City of Quito,1978,0,-78.5,-0.003888889,320.0,48,Small,Safe,1970
Cultural,Poland,Europe and North America,Historic Centre of Kraków,1978,0,19.93722222,50.06138889,149.65,48,Small,Safe,1970
Cultural,Poland,Europe and North America,Wieliczka and Bochnia Royal Salt Mines,1978,0,20.06388889,49.97916667,1104.947,48,Small,Safe,1970
Cultural,Guatemala,Latin America and the Caribbean,Antigua Guatemala,1979,0,-90.66666667,14.56666667,0.0,47,Small,Safe,1970
Natural,United States of America,Europe and North America,Grand Canyon National Park,1979,0,-112.0905556,36.10083333,493270.0,47,Large,Safe,1970
Cultural,Iran (Islamic Republic of),Asia and the Pacific,Tchogha Zanbil,1979,0,48.53333333,32.0833,0.0,47,Small,Safe,1970
Cultural,Iran (Islamic Republic of),Asia and the Pacific,"Meidan Emam, Esfahan",1979,0,51.67777778,32.65745,0.0,47,Small,Safe,1970
Cultural,Tunisia,Arab States,Amphitheatre of El Jem,1979,0,10.70694,35.29639,1.37,47,Small,Safe,1970
Cultural,Syrian Arab Republic,Arab States,Ancient City of Damascus,1979,1,36.30639,33.51139,86.12,47,Small,In Danger,1970
Natural,Nepal,Asia and the Pacific,Sagarmatha National Park,1979,0,86.91306,27.96528,124400.0,47,Large,Safe,1970
Cultural,Norway,Europe and North America,Bryggen,1979,0,5.32306,60.39722,1.196,47,Small,Safe,1970
Cultural,Nepal,Asia and the Pacific,Kathmandu Valley ,1979,0,85.30858,27.70395,167.37,47,Small,Safe,1970
Cultural,Bulgaria,Europe and North America,Thracian Tomb of Kazanlak,1979,0,25.4,42.61666667,0.0155,47,Small,Safe,1970
Natural,Canada,Europe and North America,Dinosaur Provincial Park,1979,0,-111.4922222,50.76777778,7825.0,47,Small,Safe,1970
Cultural,Ghana,Africa,"Forts and Castles, Volta, Greater Accra, Central and Western Regions",1979,0,-0.49361,5.39103,0.0,47,Small,Safe,1970
Cultural,Bulgaria,Europe and North America,Madara Rider,1979,0,27.15,43.3,1.2,47,Small,Safe,1970
Mixed,Guatemala,Latin America and the Caribbean,Tikal National Park,1979,0,-89.61666667,17.21666667,57600.0,47,Medium,Safe,1970
Cultural,United States of America,Europe and North America,Independence Hall,1979,0,-75.15,39.94861111,2.0,47,Small,Safe,1970
Natural,United States of America,Europe and North America,Everglades National Park,1979,1,-80.99638889,25.55444444,567017.0,47,Large,In Danger,1970
Cultural,Bulgaria,Europe and North America,Boyana Church,1979,0,23.26666667,42.65,0.68,47,Small,Safe,1970
Mixed,United Republic of Tanzania,Africa,Ngorongoro Conservation Area,1979,0,35.54083,-3.18722,809440.0,47,Large,Safe,1970
Cultural,Iran (Islamic Republic of),Asia and the Pacific,Persepolis,1979,0,52.89028,29.93444,12.5,47,Small,Safe,1970
Cultural,Italy,Europe and North America,Rock Drawings in Valcamonica,1979,0,10.29733333,45.95705556,432.3,47,Small,Safe,1970
Cultural,France,Europe and North America,"Vézelay, Church and Hill",1979,0,3.748333333,47.46638889,183.0,47,Small,Safe,1970
Cultural,France,Europe and North America,Prehistoric Sites and Decorated Caves of the Vézère Valley,1979,0,1.17,45.0575,0.0,47,Small,Safe,1970
Cultural,France,Europe and North America,Chartres Cathedral,1979,0,1.487222222,48.4475,1.06,47,Small,Safe,1970
Cultural,France,Europe and North America,Palace and Park of Versailles,1979,0,2.119444444,48.805,1070.0,47,Small,Safe,1970
Cultural,Croatia,Europe and North America,Old City of Dubrovnik,1979,0,18.09139,42.65056,96.7,47,Small,Safe,1970
Cultural,France,Europe and North America,Mont-Saint-Michel and its Bay,1979,0,-1.51056,48.63556,6560.0,47,Small,Safe,1970
Cultural,Ethiopia,Africa,"Fasil Ghebbi, Gondar Region",1979,0,37.46617,12.60692,0.0,47,Small,Safe,1970
Cultural,Serbia,Europe and North America,Stari Ras and Sopoćani,1979,0,20.42278,43.11889,198.72,47,Small,Safe,1970
Natural,"Belarus,Poland",Europe and North America,Białowieża Forest,1979,0,23.98111111,52.7275,0.0,47,Small,Safe,1970
Natural,"Canada,United States of America",Europe and North America,Kluane / Wrangell-St. Elias / Glacier Bay / Tatshenshini-Alsek,1979,0,-140.9919722,61.19758333,9839121.0,47,Large,Safe,1970
Mixed,"Albania,North Macedonia",Europe and North America,Natural and Cultural Heritage of the Ohrid region,1979,0,20.64605556,41.06925,94728.6,47,Medium,Safe,1970
Cultural,Egypt,Arab States,Nubian Monuments from Abu Simbel to Philae,1979,0,31.62580556,22.33722222,374.48,47,Small,Safe,1970
Cultural,Poland,Europe and North America,Auschwitz Birkenau <br /><small>German Nazi Concentration and Extermination Camp (1940-1945)</small>,1979,0,19.175,50.03888889,191.97,47,Small,Safe,1970
Natural,Democratic Republic of the Congo,Africa,Virunga National Park,1979,1,29.16666667,0.916666667,800000.0,47,Large,In Danger,1970
Cultural,Egypt,Arab States,Memphis and its Necropolis – the Pyramid Fields from Giza to Dahshur,1979,0,31.13041,29.97604,16358.52,47,Medium,Safe,1970
Natural,Croatia,Europe and North America,Plitvice Lakes National Park,1979,0,15.61444,44.87778,29630.77,47,Medium,Safe,1970
Cultural,Montenegro,Europe and North America,Natural and Culturo-Historical Region of Kotor,1979,0,18.7,42.48333,14600.0,47,Medium,Safe,1970
Cultural,Bulgaria,Europe and North America,Rock-Hewn Churches of Ivanovo,1979,0,25.96666667,43.71666667,171.9,47,Small,Safe,1970
Cultural,Tunisia,Arab States,Medina of Tunis,1979,0,10.16667,36.81667,296.41,47,Small,Safe,1970
Cultural,Tunisia,Arab States,Archaeological Site of Carthage,1979,0,10.32333,36.85278,616.02,47,Small,Safe,1970
Cultural,Egypt,Arab States,Ancient Thebes with its Necropolis,1979,0,32.6,25.73333,7390.16,47,Small,Safe,1970
Cultural,Egypt,Arab States,Historic Cairo,1979,0,31.26111,30.05,523.66,47,Small,Safe,1970
Cultural,Croatia,Europe and North America,Historical Complex of Split with the Palace of Diocletian,1979,0,16.44333,43.50944,20.8,47,Small,Safe,1970
Cultural,Egypt,Arab States,Abu Mena,1979,1,29.66666667,30.83583333,182.72,47,Small,In Danger,1970
Cultural,Norway,Europe and North America,Urnes Stave Church,1979,0,7.33333,61.3,0.21,47,Small,Safe,1970
Cultural,Malta,Europe and North America,City of Valletta,1980,0,14.51444,35.90056,55.5,46,Small,Safe,1980
Natural,Tunisia,Arab States,Ichkeul National Park,1980,0,9.67472,37.16361,12600.0,46,Medium,Safe,1980
Cultural,Norway,Europe and North America,Røros Mining Town and the Circumference,1980,0,11.38555556,62.57388889,16510.0,46,Medium,Safe,1980
Cultural,Malta,Europe and North America,Megalithic Temples of Malta,1980,0,14.26947,36.04908,3.155,46,Small,Safe,1980
Cultural,Italy,Europe and North America,Church and Dominican Convent of Santa Maria delle Grazie with “The Last Supper” by Leonardo da Vinci,1980,0,9.1705,45.46588889,1.5,46,Small,Safe,1980
Cultural,Honduras,Latin America and the Caribbean,Maya Site of Copan,1980,0,-89.13333,14.85,15.095,46,Small,Safe,1980
Cultural,Brazil,Latin America and the Caribbean,Historic Town of Ouro Preto,1980,0,-43.50555556,-20.38888889,0.0,46,Small,Safe,1980
Cultural,Ethiopia,Africa,Lower Valley of the Omo,1980,0,35.96666667,4.8,0.0,46,Small,Safe,1980
Cultural,Pakistan,Asia and the Pacific,Archaeological Ruins at Moenjodaro,1980,0,68.13888889,27.32916667,240.0,46,Small,Safe,1980
Cultural,Pakistan,Asia and the Pacific,Taxila,1980,0,72.8875,33.77916667,0.0,46,Small,Safe,1980
Cultural,Ethiopia,Africa,Lower Valley of the Awash,1980,0,40.57939,11.10006,0.0,46,Small,Safe,1980
Natural,Montenegro,Europe and North America,Durmitor National Park,1980,0,19.0166,43.133,32100.0,46,Medium,Safe,1980
Cultural,Ghana,Africa,Asante Traditional Buildings,1980,0,-1.625833333,6.401111111,0.0,46,Small,Safe,1980
Cultural,Syrian Arab Republic,Arab States,Site of Palmyra,1980,1,38.26667,34.55417,1640.0,46,Small,In Danger,1980
Cultural,Syrian Arab Republic,Arab States,Ancient City of Bosra,1980,1,36.48167,32.51806,116.2,46,Small,In Danger,1980
Cultural,Malta,Europe and North America,Ħal Saflieni Hypogeum,1980,0,14.50739,35.87134,0.13,46,Small,Safe,1980
Natural,United States of America,Europe and North America,Redwood National and State Parks,1980,0,-123.9980556,41.37388889,41571.0,46,Medium,Safe,1980
Cultural,Ethiopia,Africa,Tiya,1980,0,38.6121,8.43491,0.0,46,Small,Safe,1980
Cultural,Poland,Europe and North America,Historic Centre of Warsaw,1980,0,21.01167,52.26639,25.93,46,Small,Safe,1980
Cultural,Cyprus,Europe and North America,Paphos,1980,0,32.40556,34.75833,162.0171,46,Small,Safe,1980
Cultural,Algeria,Arab States,Al Qal'a of Beni Hammad,1980,0,4.78684,35.81844,150.0,46,Small,Safe,1980
Natural,Democratic Republic of the Congo,Africa,Garamba National Park,1980,1,29.25,4.0,500000.0,46,Large,In Danger,1980
Natural,Democratic Republic of the Congo,Africa,Kahuzi-Biega National Park,1980,1,28.75,-2.5,600000.0,46,Large,In Danger,1980
Cultural,Panama,Latin America and the Caribbean,Fortifications on the Caribbean Side of Panama: Portobelo-San Lorenzo,1980,1,-79.65583333,9.553888889,0.0,46,Small,In Danger,1980
Cultural,Ethiopia,Africa,Aksum,1980,0,38.71861,14.13019,0.0,46,Small,Safe,1980
Cultural,"Holy See,Italy",Europe and North America,"Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura",1980,0,12.49230556,41.89022222,1430.8,46,Small,Safe,1980
Cultural,Pakistan,Asia and the Pacific,Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol,1980,0,71.94583333,34.32083333,0.0,46,Small,Safe,1980
Cultural,France,Europe and North America,Palace and Park of Fontainebleau,1981,0,2.698055556,48.40194444,144.0,45,Small,Safe,1980
Cultural,Pakistan,Asia and the Pacific,"Historical Monuments at Makli, Thatta",1981,0,67.9,24.76666667,0.0,45,Small,Safe,1980
Natural,"Côte d'Ivoire,Guinea",Africa,Mount Nimba Strict Nature Reserve,1981,1,-8.39097,7.60318,18000.0,45,Medium,In Danger,1980
Natural,Argentina,Latin America and the Caribbean,Los Glaciares National Park,1981,0,-73.24944,-50.0,726927.0,45,Large,Safe,1980
Cultural,Pakistan,Asia and the Pacific,Fort and Shalamar Gardens in Lahore,1981,0,74.30972222,31.59027778,0.0,45,Small,Safe,1980
Natural,Senegal,Africa,Niokolo-Koba National Park,1981,1,-12.71667,13.06667,913000.0,45,Large,In Danger,1980
Cultural,France,Europe and North America,Cistercian Abbey of Fontenay,1981,0,4.38911,47.63944,5.77,45,Small,Safe,1980
Cultural,France,Europe and North America,"Arles, Roman and Romanesque Monuments",1981,0,4.630694444,43.67763889,65.0,45,Small,Safe,1980
Cultural,Morocco,Arab States,Medina of Fez,1981,0,-4.97778,34.06111,280.0,45,Small,Safe,1980
Natural,Senegal,Africa,Djoudj National Bird Sanctuary,1981,0,-16.16667,16.5,16000.0,45,Medium,Safe,1980
Cultural,France,Europe and North America,Amiens Cathedral,1981,0,2.301666667,49.895,1.54,45,Small,Safe,1980
Cultural,France,Europe and North America,"Roman Theatre and its Surroundings and the ""Triumphal Arch"" of Orange",1981,0,4.808416667,44.13572222,9.45,45,Small,Safe,1980
Cultural,Jerusalem (Site proposed by Jordan),Arab States,Old City of Jerusalem and its Walls,1981,1,35.21666667,31.78333333,0.0,45,Small,In Danger,1980
Mixed,Australia,Asia and the Pacific,Kakadu National Park,1981,0,132.8333333,-12.83333333,1980994.92,45,Large,Safe,1980
Natural,United Republic of Tanzania,Africa,Serengeti National Park,1981,0,34.56667,-2.33333,1476300.0,45,Large,Safe,1980
Cultural,Guatemala,Latin America and the Caribbean,Archaeological Park and Ruins of Quirigua,1981,0,-89.04025,15.27059,0.0,45,Small,Safe,1980
Cultural,United Republic of Tanzania,Africa,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,1981,0,39.52278,-8.95778,0.0,45,Small,Safe,1980
Natural,Australia,Asia and the Pacific,Great Barrier Reef,1981,0,147.7,-18.28611111,34870000.0,45,Large,Safe,1980
Mixed,Australia,Asia and the Pacific,Willandra Lakes Region,1981,0,143.0,-34.0,240000.0,45,Large,Safe,1980
Cultural,Canada,Europe and North America,S<U>G</U>ang Gwaay,1981,0,-131.2202778,52.095,0.0,45,Small,Safe,1980
Cultural,Canada,Europe and North America,Head-Smashed-In Buffalo Jump,1981,0,-113.6238889,49.74944444,4000.0,45,Small,Safe,1980
Natural,Panama,Latin America and the Caribbean,Darien National Park,1981,0,-77.54722222,7.736111111,579000.0,45,Large,Safe,1980
Natural,United States of America,Europe and North America,Olympic National Park,1981,0,-123.4488889,47.74833333,0.0,45,Small,Safe,1980
Natural,United States of America,Europe and North America,Mammoth Cave National Park,1981,0,-86.10305556,37.18722222,21191.0,45,Medium,Safe,1980
Cultural,Germany,Europe and North America,Würzburg Residence with the Court Gardens and Residence Square,1981,0,9.93889,49.79278,14.77,45,Small,Safe,1980
Cultural,Germany,Europe and North America,Speyer Cathedral,1981,0,8.443055556,49.31666667,0.0,45,Small,Safe,1980
Cultural,Sri Lanka,Asia and the Pacific,Sacred City of Anuradhapura,1982,0,80.38333333,8.333333333,0.0,44,Small,Safe,1980
Cultural,Sri Lanka,Asia and the Pacific,Ancient City of Polonnaruwa,1982,0,81.00055556,7.915833333,0.0,44,Small,Safe,1980
Natural,Seychelles,Africa,Aldabra Atoll,1982,0,46.41666667,-9.416666667,35000.0,44,Medium,Safe,1980
Cultural,France,Europe and North America,"From the Great Saltworks of Salins-les-Bains to the Royal Saltworks of Arc-et-Senans, the Production of Open-pan Salt ",1982,0,5.876388889,46.9375,10.48,44,Small,Safe,1980
Cultural,Sri Lanka,Asia and the Pacific,Ancient City of Sigiriya,1982,0,80.75,7.95,0.0,44,Small,Safe,1980
Natural,Côte d'Ivoire,Africa,Taï National Park,1982,0,-7.66667,5.75,330000.0,44,Large,Safe,1980
Mixed,Australia,Asia and the Pacific,Tasmanian Wilderness,1982,0,145.4166667,-41.58333333,1584233.0,44,Large,Safe,1980
Mixed,Algeria,Arab States,Tassili n'Ajjer,1982,0,9.0,25.5,7200000.0,44,Large,Safe,1980
Cultural,Algeria,Arab States,Timgad,1982,0,6.468861111,35.48416667,90.54,44,Small,Safe,1980
Cultural,Libya,Arab States,Archaeological Site of Leptis Magna,1982,1,14.29306,32.63833,387.485,44,Small,In Danger,1980
Cultural,Libya,Arab States,Archaeological Site of Sabratha,1982,1,12.485,32.80528,90.534,44,Small,In Danger,1980
Natural,United Republic of Tanzania,Africa,Selous Game Reserve,1982,1,37.4,-9.0,5120000.0,44,Large,In Danger,1980
Cultural,Brazil,Latin America and the Caribbean,Historic Centre of the Town of Olinda,1982,0,-34.845,-8.013333333,120.0,44,Small,Safe,1980
Cultural,Italy,Europe and North America,Historic Centre of Florence,1982,0,11.25611,43.77306,505.0,44,Small,Safe,1980
Cultural,United States of America,Europe and North America,Cahokia Mounds State Historic Site,1982,0,-90.06138889,38.65861111,541.0,44,Small,Safe,1980
Cultural,Haiti,Latin America and the Caribbean,"National History Park – Citadel, Sans Souci, Ramiers",1982,0,-72.24417,19.57361,25285.59,44,Medium,Safe,1980
Cultural,Libya,Arab States,Archaeological Site of Cyrene,1982,1,21.85833,32.825,131.675,44,Small,In Danger,1980
Natural,Honduras,Latin America and the Caribbean,Río Plátano Biosphere Reserve,1982,1,-84.675,15.74444444,350000.0,44,Large,In Danger,1980
Cultural,Algeria,Arab States,M'Zab Valley,1982,0,3.68333,32.48333,665.03,44,Small,Safe,1980
Cultural,Yemen,Arab States,Old Walled City of Shibam,1982,1,48.62667,15.92694,0.0,44,Small,In Danger,1980
Cultural,Cuba,Latin America and the Caribbean,Old Havana and its Fortification System,1982,0,-82.35,23.13333333,238.7,44,Small,Safe,1980
Natural,Australia,Asia and the Pacific,Lord Howe Island Group,1982,0,159.0883333,-31.56555556,146300.0,44,Large,Safe,1980
Cultural,Algeria,Arab States,Djémila,1982,0,5.73667,36.32056,30.6,44,Small,Safe,1980
Cultural,Algeria,Arab States,Tipasa,1982,0,2.383333333,36.55,52.16,44,Small,Safe,1980
Natural,Seychelles,Africa,Vallée de Mai Nature Reserve,1983,0,55.7375,-4.32917,19.5,43,Small,Safe,1980
Natural,"Costa Rica,Panama",Latin America and the Caribbean,Talamanca Range-La Amistad Reserves / La Amistad National Park,1983,0,-82.93880556,9.407083333,570045.0,43,Large,Safe,1980
Mixed,Peru,Latin America and the Caribbean,Historic Sanctuary of Machu Picchu,1983,0,-72.58333333,-13.11666667,38160.87,43,Medium,Safe,1980
Cultural,Peru,Latin America and the Caribbean,City of Cuzco,1983,0,-71.98333,-13.52222,142.48,43,Small,Safe,1980
Natural,Ecuador,Latin America and the Caribbean,Sangay National Park,1983,0,-78.33333,-1.83333,271925.0,43,Large,Safe,1980
Cultural,Portugal,Europe and North America,Monastery of Batalha,1983,0,-8.82694,39.65778,0.98,43,Small,Safe,1980
Cultural,"Argentina,Brazil",Latin America and the Caribbean,"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)",1983,0,-54.26583333,-28.54333333,0.0,43,Small,Safe,1980
Cultural,Portugal,Europe and North America,Central Zone of the Town of Angra do Heroismo in the Azores,1983,0,-27.22,38.655,0.0,43,Small,Safe,1980
Cultural,Portugal,Europe and North America,Monastery of the Hieronymites and Tower of Belém in Lisbon,1983,0,-9.21583,38.69194,2.66,43,Small,Safe,1980
Cultural,Portugal,Europe and North America,Convent of Christ in Tomar,1983,0,-8.4175,39.60472,0.0,43,Small,Safe,1980
Cultural,France,Europe and North America,"Place Stanislas, Place de la Carrière and Place d'Alliance in Nancy",1983,0,6.183333333,48.69361111,7.0,43,Small,Safe,1980
Natural,Côte d'Ivoire,Africa,Comoé National Park,1983,0,-4.0,9.0,1150000.0,43,Large,Safe,1980
Cultural,France,Europe and North America,Abbey Church of Saint-Savin sur Gartempe,1983,0,0.86611,46.56472,1.61,43,Small,Safe,1980
Natural,France,Europe and North America,"Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve",1983,0,8.628833333,42.32519444,11800.0,43,Medium,Safe,1980
Cultural,India,Asia and the Pacific,Agra Fort,1983,0,78.03333333,27.18333333,0.0,43,Small,Safe,1980
Cultural,India,Asia and the Pacific,Ajanta Caves,1983,0,75.7,20.55333,8242.0,43,Small,Safe,1980
Cultural,United States of America,Europe and North America,La Fortaleza and San Juan National Historic Site in Puerto Rico,1983,0,-66.125,18.46666667,33.39,43,Small,Safe,1980
Cultural,India,Asia and the Pacific,Taj Mahal,1983,0,78.04222,27.17417,0.0,43,Small,Safe,1980
Cultural,Bulgaria,Europe and North America,Ancient City of Nessebar,1983,0,27.73,42.65611,27.1,43,Small,Safe,1980
Natural,Bulgaria,Europe and North America,Pirin National Park,1983,0,23.43047222,41.74272222,38350.04,43,Medium,Safe,1980
Natural,Canada,Europe and North America,Wood Buffalo National Park,1983,0,-112.2933333,59.35833333,4480000.0,43,Large,Safe,1980
Cultural,Switzerland,Europe and North America,Old City of Berne,1983,0,7.45028,46.94806,84.684,43,Small,Safe,1980
Cultural,Germany,Europe and North America,Pilgrimage Church of Wies,1983,0,10.90013889,47.68127778,0.1,43,Small,Safe,1980
Cultural,Switzerland,Europe and North America,Abbey of St Gall,1983,0,9.37778,47.42333,0.0,43,Small,Safe,1980
Cultural,Switzerland,Europe and North America,Benedictine Convent of St John at Müstair,1983,0,10.44765,46.62945,2.036,43,Small,Safe,1980
Cultural,Bulgaria,Europe and North America,Rila Monastery,1983,0,23.4,42.11666667,10.7,43,Small,Safe,1980
Natural,United States of America,Europe and North America,Great Smoky Mountains National Park,1983,0,-83.43555556,35.59305556,209000.0,43,Large,Safe,1980
Natural,Bulgaria,Europe and North America,Srebarna Nature Reserve,1983,0,27.07806,44.11444,638.0,43,Small,Safe,1980
Cultural,India,Asia and the Pacific,Ellora Caves,1983,0,75.17917,20.02639,0.0,43,Small,Safe,1980
Natural,Malawi,Africa,Lake Malawi National Park,1984,0,34.88333,-14.03333,9400.0,42,Small,Safe,1980
Natural,Canada,Europe and North America,Canadian Rocky Mountain Parks,1984,0,-116.4797222,51.42472222,2299104.0,42,Large,Safe,1980
Cultural,Lebanon,Arab States,Baalbek,1984,0,36.20494,34.00707,0.0,42,Small,Safe,1980
Cultural,Lebanon,Arab States,Anjar,1984,0,35.92972,33.72583,0.0,42,Small,Safe,1980
Cultural,Lebanon,Arab States,Byblos,1984,0,35.6475,34.11917,0.0,42,Small,Safe,1980
Cultural,India,Asia and the Pacific,Group of Monuments at Mahabalipuram,1984,0,80.19167,12.61667,0.0,42,Small,Safe,1980
Cultural,India,Asia and the Pacific,"Sun Temple, Konârak",1984,0,86.09472,19.8875,10.62,42,Small,Safe,1980
Natural,United States of America,Europe and North America,Yosemite National Park,1984,0,-119.5966667,37.74611111,307934.0,42,Large,Safe,1980
Cultural,United States of America,Europe and North America,Statue of Liberty,1984,0,-74.04472222,40.68944444,5.95,42,Small,Safe,1980
Cultural,Lebanon,Arab States,Tyre,1984,0,35.19444,33.27194,153.8,42,Small,Safe,1980
Cultural,Holy See,Europe and North America,Vatican City,1984,0,12.45736,41.90216,44.0,42,Small,Safe,1980
Cultural,Germany,Europe and North America,Castles of Augustusburg and Falkenlust at Brühl,1984,0,6.909777778,50.82502778,89.0,42,Small,Safe,1980
Natural,Nepal,Asia and the Pacific,Chitwan National Park,1984,0,84.33333,27.5,93200.0,42,Medium,Safe,1980
Natural,Zimbabwe,Africa,"Mana Pools National Park, Sapi and Chewore Safari Areas",1984,0,29.40805556,-15.81944444,676600.0,42,Large,Safe,1980
Cultural,Spain,Europe and North America,"Alhambra, Generalife and Albayzín, Granada",1984,0,-3.59444,37.17667,0.0,42,Small,Safe,1980
Cultural,Spain,Europe and North America,Burgos Cathedral,1984,0,-3.704011111,42.34073333,1.03,42,Small,Safe,1980
Cultural,Colombia,Latin America and the Caribbean,"Port, Fortresses and Group of Monuments, Cartagena",1984,0,-75.53333333,10.41666667,0.0,42,Small,Safe,1980
Cultural,Spain,Europe and North America,"Monastery and Site of the Escurial, Madrid",1984,0,-4.126416667,40.58175,94.11,42,Small,Safe,1980
Cultural,Spain,Europe and North America,Historic Centre of Cordoba,1984,0,-4.779722222,37.87919444,0.0,42,Small,Safe,1980
Natural,Argentina,Latin America and the Caribbean,Iguazu National Park,1984,0,-54.13333333,-25.51805556,55000.0,42,Medium,Safe,1980
Natural,Democratic Republic of the Congo,Africa,Salonga National Park,1984,1,21.0,-2.0,3600000.0,42,Large,In Danger,1980
Cultural,Spain,Europe and North America,Works of Antoni Gaudí ,1984,0,2.152972,41.41338,0.0,42,Small,Safe,1980
Cultural,Bangladesh,Asia and the Pacific,Ruins of the Buddhist Vihara at Paharpur,1985,0,88.98333333,25.03333333,0.0,41,Small,Safe,1980
Natural,India,Asia and the Pacific,Kaziranga National Park,1985,0,93.41666667,26.66666667,42996.0,41,Medium,Safe,1980
Cultural,Jordan,Arab States,Petra,1985,0,35.44333,30.33056,26171.0,41,Medium,Safe,1980
Cultural,Benin,Africa,Royal Palaces of Abomey,1985,0,1.983333333,7.183333333,47.6,41,Small,Safe,1980
Cultural,Canada,Europe and North America,Historic District of Old Québec,1985,0,-71.21055556,46.80944444,135.0,41,Small,Safe,1980
Cultural,Turkey,Europe and North America,Historic Areas of Istanbul,1985,0,28.97993,41.00847,765.5,41,Small,Safe,1980
Cultural,Tunisia,Arab States,Punic Town of Kerkuane and its Necropolis,1985,0,11.09917,36.94639,0.1119,41,Small,Safe,1980
Cultural,France,Europe and North America,Pont du Gard (Roman Aqueduct),1985,0,4.535277778,43.94722222,0.3257,41,Small,Safe,1980
Cultural,Iraq,Arab States,Hatra,1985,1,42.71833,35.58806,323.75,41,Small,In Danger,1980
Cultural,Cyprus,Europe and North America,Painted Churches in the Troodos Region,1985,0,33.09583333,34.92027778,3.693,41,Small,Safe,1980
Cultural,Peru,Latin America and the Caribbean,Chavin (Archaeological Site),1985,0,-77.1784535,-9.592772544,14.79,41,Small,Safe,1980
Natural,Peru,Latin America and the Caribbean,Huascarán National Park,1985,0,-77.4,-9.33333,340000.0,41,Large,Safe,1980
Cultural,Spain,Europe and North America,Monuments of Oviedo and the Kingdom of the Asturias,1985,0,-5.84303,43.36262,0.2,41,Small,Safe,1980
Cultural,Spain,Europe and North America,Santiago de Compostela (Old Town),1985,0,-8.54468,42.88076,107.59,41,Small,Safe,1980
Cultural,Spain,Europe and North America,Old Town of Ávila with its Extra-Muros Churches,1985,0,-4.70012,40.65645,36.4,41,Small,Safe,1980
Cultural,Brazil,Latin America and the Caribbean,Sanctuary of Bom Jesus do Congonhas,1985,0,-43.85777778,-20.49972222,2.19,41,Small,Safe,1980
Mixed,Turkey,Europe and North America,Göreme National Park and the Rock Sites of Cappadocia,1985,0,34.85,38.66667,9883.81,41,Small,Safe,1980
Cultural,Bulgaria,Europe and North America,Thracian Tomb of Sveshtari,1985,0,26.66667,43.66667,647.6,41,Small,Safe,1980
Cultural,Norway,Europe and North America,Rock Art of Alta,1985,0,23.18333,69.95,53.59,41,Small,Safe,1980
Cultural,Germany,Europe and North America,St Mary's Cathedral and St Michael's Church at Hildesheim,1985,0,9.94389,52.15278,0.58,41,Small,Safe,1980
Cultural,Spain,Europe and North America,Cave of Altamira and Paleolithic Cave Art of Northern Spain,1985,0,-4.116166667,43.38252778,0.0,41,Small,Safe,1980
Cultural,Spain,Europe and North America,Old Town of Segovia and its Aqueduct,1985,0,-4.11675,40.94847222,134.28,41,Small,Safe,1980
Cultural,Morocco,Arab States,Medina of Marrakesh,1985,0,-7.98667,31.63139,1107.0,41,Small,Safe,1980
Natural,India,Asia and the Pacific,Keoladeo National Park,1985,0,77.50861111,27.15888889,2873.0,41,Small,Safe,1980
Cultural,Turkey,Europe and North America,Great Mosque and Hospital of Divriği,1985,0,38.121826,39.371271,2016.0,41,Small,Safe,1980
Cultural,Brazil,Latin America and the Caribbean,Historic Centre of Salvador de Bahia,1985,0,-38.5,-12.96666667,0.0,41,Small,Safe,1980
Cultural,Libya,Arab States,Rock-Art Sites of Tadrart Acacus,1985,1,10.33333,24.83333,3923961.0,41,Large,In Danger,1980
Natural,India,Asia and the Pacific,Manas Wildlife Sanctuary,1985,0,91.03055556,26.725,39100.0,41,Medium,Safe,1980
